PKNC_1,PKNC_2,PKNC_3,PKNC_4,PKNC_5,PKNC_6,PKNC_7,PKNC_8,PKNC_9,PKNC_10,PKNC_11,PKNC_12,PKNC_13,PKNC_14,PKNC_15,PKNC_16,PKNC_17,PKNC_18,PKNC_19,PKNC_20,PKNC_21
0.02848568,0,0.08545704,0.02848568,0.05697136,0.05697136,0,0,0.02848568,0.05697136,0.08545704,0,0.02848568,0,0,0.05697136,0.07730423,0.11593485,0.11887813,0.10286072,0.0722798
0.05854333,0,0.05854333,0.02927167,0.02927167,0.02927167,0.02927167,0,0.02927167,0.05854333,0.05854333,0.05854333,0,0.02927167,0.05854333,0,0.07454829,0.09419423,0.09793045,0.11072134,0.09571568
0.05004556,0,0.02502278,0.02502278,0.02502278,0.12511389,0,0.02502278,0,0.02502278,0.02502278,0.02502278,0.02502278,0.02502278,0.02502278,0.02502278,0.05331003,0.10160236,0.13379683,0.14187681,0.11900397
0.05220638,0,0.02610319,0.02610319,0.02610319,0.13051595,0,0.02610319,0,0.02610319,0.05220638,0.02610319,0.02610319,0.02610319,0.02610319,0,0.05444583,0.10275118,0.11929956,0.1269763,0.12666972
0.03046853,0.06093706,0.03046853,0.03046853,0.06093706,0.06093706,0.03046853,0,0.06093706,0.03046853,0.06093706,0.03046853,0,0,0.06093706,0,0.07770053,0.10334103,0.09933131,0.08893211,0.08226143
0,0.02772482,0,0.02772482,0.02772482,0.11089928,0,0.02772482,0,0.02772482,0,0.05544964,0.02772482,0,0.08317446,0.08317446,0.05939137,0.08573098,0.10030388,0.12342431,0.13210269
0.02861252,0.02861252,0.05722504,0.02861252,0.05722504,0.05722504,0,0.02861252,0.05722504,0,0.02861252,0.02861252,0,0.02861252,0.02861252,0.05722504,0.06183286,0.09050499,0.09975115,0.11764582,0.11523983
0,0.06230304,0.06230304,0.03115152,0.06230304,0.06230304,0.03115152,0,0.06230304,0.03115152,0.06230304,0.03115152,0,0,0.06230304,0,0.07622427,0.10232526,0.09502574,0.08250737,0.08319002
0,0,0.02994751,0,0,0.08984252,0,0.05989502,0,0.02994751,0.02994751,0.11979003,0.02994751,0,0.11979003,0.02994751,0.0643129,0.08509249,0.10091014,0.11447849,0.09615084
0,0.03045823,0,0.06091646,0.06091646,0.12183293,0,0.06091646,0.03045823,0,0,0,0,0.06091646,0.06091646,0.06091646,0.06220226,0.08989294,0.08951819,0.10068102,0.1094574
0.02972564,0.02972564,0.05945129,0.05945129,0.02972564,0.05945129,0.02972564,0.02972564,0.05945129,0.02972564,0,0.02972564,0.05945129,0.02972564,0,0,0.06576069,0.07811531,0.09433856,0.10791828,0.11880557
0,0.05743166,0.05743166,0,0.08614749,0,0,0.05743166,0,0.05743166,0,0.02871583,0.02871583,0.05743166,0,0.08614749,0.06775697,0.08796486,0.11209817,0.12186994,0.09342509
0.06046494,0,0.09069741,0.03023247,0.03023247,0,0.03023247,0,0.06046494,0.03023247,0.03023247,0.06046494,0.03023247,0.03023247,0.06046494,0,0.07423812,0.08796465,0.09221971,0.11166952,0.08972356
0,0,0,0,0,0.02997469,0,0.05994937,0,0.02997469,0.08992406,0.05994937,0,0.05994937,0.08992406,0.11989874,0.06721533,0.09513546,0.08394257,0.09938694,0.11477537
0.05552011,0,0.02776006,0.02776006,0.02776006,0.08328017,0.02776006,0.05552011,0,0,0,0.02776006,0.02776006,0.08328017,0,0.05552011,0.06341592,0.09189769,0.08847254,0.12554639,0.13098646
0.06360085,0.09540127,0.06360085,0.03180042,0.06360085,0,0.03180042,0,0.09540127,0,0.03180042,0.03180042,0,0,0.06360085,0,0.07372988,0.09182274,0.09230301,0.08981292,0.07992384
0.03025482,0,0,0.06050964,0.03025482,0.12101927,0,0.09076445,0,0.03025482,0,0,0.03025482,0.12101927,0.03025482,0,0.0624482,0.09926844,0.10553076,0.10066637,0.08749949
0.06028913,0,0.09043369,0.03014456,0.03014456,0,0,0.03014456,0.06028913,0.03014456,0,0.06028913,0.03014456,0.03014456,0.06028913,0.03014456,0.06924543,0.08772566,0.10214918,0.11188098,0.08639659
0.07278543,0,0.02426181,0.04852362,0.02426181,0.12130905,0,0,0.02426181,0.02426181,0,0,0.02426181,0.02426181,0,0.04852362,0.05088619,0.09781345,0.13779191,0.14924641,0.12754948
0.08743881,0.05829254,0.02914627,0.02914627,0.11658507,0.02914627,0,0.05829254,0,0.02914627,0,0,0,0.05829254,0,0.02914627,0.0825197,0.12292139,0.08897677,0.0734908,0.1074585
0.05690351,0,0.11380703,0,0.02845176,0.02845176,0,0.02845176,0.08535527,0.05690351,0,0.02845176,0.02845176,0,0.02845176,0.02845176,0.07425959,0.09935623,0.10694071,0.11129609,0.09601574
0.02993179,0.02993179,0.05986357,0.05986357,0.02993179,0.05986357,0.02993179,0.02993179,0.05986357,0,0,0.02993179,0.05986357,0.05986357,0,0,0.06357512,0.08536099,0.09057098,0.109941,0.11177977
0,0.03177626,0.06355251,0.03177626,0.09532877,0.06355251,0,0.03177626,0.03177626,0.06355251,0.03177626,0.03177626,0,0.03177626,0.06355251,0,0.07780913,0.09323397,0.09621323,0.08164955,0.0791215
0.05711922,0,0.02855961,0.02855961,0.02855961,0.08567883,0,0.02855961,0,0,0.08567883,0.05711922,0.02855961,0.02855961,0.05711922,0,0.06168575,0.10135683,0.09961655,0.10018099,0.12308693
0.02811667,0,0.05623335,0,0.02811667,0,0,0.05623335,0.02811667,0.05623335,0.05623335,0.05623335,0,0.02811667,0.05623335,0.05623335,0.08421089,0.11067815,0.10657598,0.0968074,0.09562746
0.02812455,0,0.05624909,0.02812455,0.05624909,0.05624909,0,0,0.02812455,0.05624909,0.11249819,0,0,0,0.02812455,0.05624909,0.07602425,0.11479818,0.12126074,0.11227079,0.0694042
0.0520266,0,0.0520266,0.0260133,0.0260133,0.1300665,0,0.0260133,0,0.0260133,0.0260133,0.0260133,0.0260133,0.0260133,0.0260133,0,0.05661149,0.10097994,0.12190302,0.12959189,0.12267426
0.05106187,0,0.02553094,0,0.02553094,0.07659281,0.02553094,0.05106187,0,0.07659281,0,0.02553094,0,0,0.05106187,0.05106187,0.06856597,0.11036072,0.114688,0.12586417,0.12096428
0.05052991,0,0.02526496,0,0.02526496,0.07579487,0.05052991,0.05052991,0,0.10105982,0,0,0,0,0.02526496,0.05052991,0.07510359,0.11072489,0.11980599,0.12531157,0.11428476
0,0,0.12270419,0,0.03067605,0.06135209,0.03067605,0.03067605,0.06135209,0.09202814,0.03067605,0.03067605,0.03067605,0,0.03067605,0,0.08765213,0.07934093,0.09410314,0.09359606,0.09313889
0,0,0.15633557,0,0,0.06253423,0.03126711,0.03126711,0.09380134,0.06253423,0.06253423,0.03126711,0.03126711,0,0,0,0.08458928,0.0740767,0.08833775,0.09305257,0.09713564
0,0,0.16301009,0,0,0,0.03260202,0,0.13040807,0.06520403,0.09780605,0.03260202,0.03260202,0,0.03260202,0,0.09107451,0.08287875,0.0745598,0.09458924,0.07006139
0,0,0.16121473,0.03224295,0,0,0.03224295,0,0.12897179,0.03224295,0.09672884,0.03224295,0.03224295,0,0.03224295,0,0.08458882,0.08912134,0.07687562,0.09921576,0.06982543
0.02931132,0,0.08793396,0.02931132,0.02931132,0.02931132,0.02931132,0,0.08793396,0.02931132,0.08793396,0.02931132,0.02931132,0,0.02931132,0,0.08194511,0.10274275,0.09432936,0.11213403,0.08124495
0.02749177,0,0.05498355,0.02749177,0.02749177,0.02749177,0.02749177,0,0.05498355,0.05498355,0.08247532,0.02749177,0.02749177,0,0.05498355,0,0.08329309,0.09922741,0.10816009,0.12148907,0.09297839
0.03175286,0,0.15876432,0,0.06350573,0.03175286,0.03175286,0,0.09525859,0.03175286,0.06350573,0.03175286,0,0.03175286,0,0,0.08120379,0.0918844,0.09609498,0.08646102,0.07280426
0.0315369,0,0.15768451,0,0.0630738,0.0315369,0,0.0315369,0.0946107,0.0630738,0.0630738,0,0,0,0.0315369,0,0.08281848,0.09731054,0.09331765,0.08353589,0.07535322
0,0.02902499,0.02902499,0,0,0.02902499,0,0.08707496,0.02902499,0.05804997,0.08707496,0.02902499,0,0,0.08707496,0.05804997,0.06611227,0.09624092,0.10442446,0.10673116,0.10404142
0.03038235,0.03038235,0.09114705,0,0.03038235,0,0.03038235,0,0.09114705,0.03038235,0.15191176,0.03038235,0,0,0.03038235,0,0.07920579,0.09566219,0.08275958,0.09793868,0.09755145
0.08878644,0.05919096,0.05919096,0,0.05919096,0,0.02959548,0,0.02959548,0.02959548,0.11838192,0.02959548,0,0,0.02959548,0,0.0807377,0.11396984,0.08329664,0.08883062,0.10044658
0.09101724,0.06067816,0.09101724,0,0.06067816,0,0,0,0.09101724,0,0.12135632,0.03033908,0,0,0,0,0.06941619,0.10732164,0.09400879,0.09100877,0.09214116
0.05753416,0,0.11506832,0,0,0,0.02876708,0.02876708,0.08630124,0.05753416,0.11506832,0,0,0,0.02876708,0,0.08560221,0.10546064,0.10945723,0.09460265,0.08706983
0.02953611,0,0.11814445,0,0.02953611,0,0.02953611,0.02953611,0.05907223,0.05907223,0.02953611,0.05907223,0.02953611,0.02953611,0.02953611,0,0.08559985,0.08921253,0.09081099,0.11298289,0.08974371
0.02820395,0,0.08461184,0,0.02820395,0,0.02820395,0.05640789,0.05640789,0.05640789,0.02820395,0.02820395,0,0.02820395,0.05640789,0.02820395,0.08197407,0.08876354,0.09207476,0.12621213,0.10330447
0,0.02879558,0.05759116,0.02879558,0,0.08638674,0.05759116,0.02879558,0.05759116,0.02879558,0.02879558,0.02879558,0.02879558,0.02879558,0.02879558,0,0.07463592,0.0985073,0.10438724,0.10924647,0.09490264
0,0,0.03040312,0.03040312,0,0.03040312,0.06080623,0.06080623,0.06080623,0.06080623,0.03040312,0.06080623,0,0.03040312,0.09120935,0,0.0880122,0.08957753,0.09175123,0.10023039,0.08317258
0,0.03066564,0.03066564,0.03066564,0,0.03066564,0.06133128,0.06133128,0.06133128,0.06133128,0.03066564,0.03066564,0,0.03066564,0.09199693,0,0.08816073,0.08863121,0.08960549,0.09993768,0.08168334
0,0.03175389,0.03175389,0.03175389,0,0.03175389,0.03175389,0.09526168,0.06350779,0.06350779,0,0.03175389,0.03175389,0.03175389,0.09526168,0,0.08589605,0.08307636,0.08603815,0.0946307,0.07878867
0,0.03256684,0.03256684,0.03256684,0,0,0.03256684,0.09770052,0.06513368,0.06513368,0,0.03256684,0.03256684,0.03256684,0.13026736,0,0.09000232,0.08484004,0.0805897,0.08906145,0.06930337
0,0.03296776,0,0,0,0.03296776,0.03296776,0.1648388,0,0.06593552,0.03296776,0.03296776,0.03296776,0.06593552,0.09890328,0,0.082147,0.09131859,0.07872426,0.09340859,0.0609819
0,0.03243613,0,0,0,0.06487225,0.03243613,0.16218064,0,0.06487225,0.03243613,0.03243613,0.03243613,0.06487225,0.06487225,0,0.07844829,0.09811982,0.08242803,0.0947617,0.06239188
0,0,0.02965726,0.02965726,0,0.05931452,0.02965726,0.08897177,0.05931452,0.08897177,0.02965726,0,0.02965726,0.02965726,0.05931452,0,0.08705665,0.10466094,0.09098245,0.10392632,0.07954301
0,0,0.03192326,0.03192326,0,0.09576977,0.03192326,0.09576977,0.06384651,0.06384651,0,0,0,0.09576977,0.06384651,0,0.08227308,0.09666037,0.07102212,0.08196659,0.09345922
0,0,0,0.03259202,0,0.13036807,0.03259202,0.13036807,0.06518404,0.03259202,0,0,0,0.09777605,0.06518404,0,0.07784051,0.09749137,0.05946534,0.07433965,0.1042068
0,0.08959104,0,0.02986368,0.05972736,0.05972736,0.05972736,0.02986368,0.05972736,0.02986368,0.05972736,0,0,0.02986368,0.02986368,0,0.08247603,0.09962953,0.09854075,0.09886947,0.08293797
0,0.09051205,0.03017068,0.03017068,0.06034136,0.06034136,0.03017068,0,0.06034136,0,0.09051205,0.03017068,0,0.03017068,0.03017068,0,0.07225577,0.09896332,0.10162427,0.10081541,0.08326895
0.02971155,0.08913466,0.02971155,0.02971155,0.05942311,0.02971155,0.02971155,0,0.05942311,0,0.08913466,0.02971155,0,0.02971155,0.02971155,0,0.06906374,0.10605227,0.10393162,0.10586886,0.08027554
0.02878302,0.02878302,0.02878302,0.02878302,0.05756604,0.05756604,0.02878302,0,0.05756604,0,0.08634906,0.02878302,0,0.05756604,0.02878302,0,0.07408973,0.11375389,0.11115733,0.09976465,0.08314001
0.02823355,0.02823355,0.02823355,0.02823355,0.05646709,0.05646709,0.05646709,0,0.02823355,0,0.05646709,0.05646709,0,0.05646709,0.02823355,0,0.07873168,0.11452041,0.10301902,0.1029356,0.09258948
0,0.02806888,0.02806888,0,0,0.08420664,0,0.08420664,0.05613776,0.02806888,0.05613776,0,0,0.02806888,0.02806888,0.08420664,0.05440266,0.08741489,0.10504594,0.1218537,0.12604296
0,0.02827638,0.02827638,0,0,0.08482915,0,0.08482915,0.05655277,0.02827638,0.05655277,0,0,0.02827638,0.05655277,0.05655277,0.06097018,0.09000904,0.10164351,0.12156703,0.11683535
0,0.03021338,0.03021338,0,0,0.03021338,0,0.09064015,0.06042677,0,0.09064015,0.03021338,0,0.06042677,0.09064015,0.03021338,0.070177,0.09541694,0.10364422,0.10666624,0.0802547
0.05729706,0,0.02864853,0,0,0.05729706,0.02864853,0.08594559,0,0.05729706,0.05729706,0.02864853,0,0.05729706,0.05729706,0,0.07744799,0.10098619,0.09157013,0.10775363,0.1065685
0.05755538,0,0.02877769,0,0,0.05755538,0.02877769,0.08633308,0.02877769,0.05755538,0.02877769,0.02877769,0,0.05755538,0.05755538,0,0.0807467,0.10224196,0.08816197,0.1060119,0.10483901
0.0524004,0,0.0524004,0,0.0262002,0.0262002,0.0524004,0.0262002,0.0262002,0.0786006,0.0262002,0.0262002,0,0.0262002,0.0262002,0.0262002,0.08992725,0.10712562,0.1002759,0.11778627,0.11328137
0,0.03203108,0,0.03203108,0.06406215,0.09609323,0.03203108,0.03203108,0.03203108,0,0,0.09609323,0,0.09609323,0.06406215,0,0.07694225,0.10527064,0.09194186,0.07519706,0.07408883
0,0.06231942,0,0.03115971,0.03115971,0.06231942,0.06231942,0.06231942,0.03115971,0.03115971,0,0.06231942,0,0.06231942,0.06231942,0,0.08763047,0.09985183,0.08795522,0.07927734,0.0844104
0,0.03109347,0,0.03109347,0.06218695,0.06218695,0.06218695,0.06218695,0,0.06218695,0,0.06218695,0,0.06218695,0.06218695,0,0.0899119,0.10990774,0.08384776,0.08407098,0.07257907
0,0.03057149,0,0,0.06114298,0.09171448,0.03057149,0.06114298,0,0.06114298,0,0.03057149,0,0.06114298,0.06114298,0.06114298,0.08220525,0.10916998,0.09209542,0.08172134,0.08452114
0,0.06278681,0.06278681,0,0.03139341,0.03139341,0,0.03139341,0.06278681,0,0.06278681,0.06278681,0.03139341,0,0.06278681,0.06278681,0.06356399,0.09615625,0.09735318,0.08492528,0.09291998
0,0.06472484,0.06472484,0,0.03236242,0.03236242,0,0.03236242,0.06472484,0,0.06472484,0.09708726,0.03236242,0,0.06472484,0.03236242,0.07400956,0.09961676,0.09732075,0.07220907,0.07432031
0.05908795,0.05908795,0.08863193,0,0.05908795,0,0.02954398,0,0.05908795,0.02954398,0.02954398,0.02954398,0,0.02954398,0,0.05908795,0.07687915,0.09392604,0.09323863,0.1033671,0.10079751
0.06115263,0.06115263,0.06115263,0,0.03057632,0,0.06115263,0,0.12230526,0.03057632,0.06115263,0.03057632,0,0,0.03057632,0,0.08016863,0.0865166,0.09784739,0.09798668,0.08710702
0.03099402,0.06198805,0.06198805,0,0.03099402,0,0.06198805,0,0.12397609,0.03099402,0.09298207,0.03099402,0,0,0.03099402,0,0.08126383,0.08051572,0.10436328,0.09589224,0.08007251
0.03236888,0.09710664,0,0.03236888,0.06473776,0,0.03236888,0,0.06473776,0,0.1618444,0.03236888,0,0,0.06473776,0,0.06359957,0.09523677,0.09113856,0.08111231,0.08627295
0.03361761,0.06723521,0.03361761,0.03361761,0.10085282,0,0,0,0.03361761,0,0.16808803,0.03361761,0,0.03361761,0.06723521,0,0.06352789,0.09360054,0.08379803,0.06706479,0.08689183
0,0.06103553,0.06103553,0,0.0915533,0,0,0.06103553,0.03051777,0.06103553,0,0.03051777,0,0.03051777,0.06103553,0.06103553,0.07089591,0.08183,0.08067549,0.10904375,0.10823504
0,0.06355543,0,0,0.06355543,0,0.03177772,0.06355543,0,0.06355543,0.06355543,0.06355543,0,0.03177772,0.09533315,0.03177772,0.08431039,0.08858002,0.05735264,0.09894087,0.09881718
0,0.06415999,0,0.03208,0.06415999,0,0.03208,0.06415999,0,0.06415999,0.06415999,0.06415999,0,0.03208,0.09623999,0,0.08753209,0.08891825,0.06109315,0.09286108,0.09215549
0,0,0,0.03171036,0.03171036,0,0.03171036,0.06342073,0.03171036,0.06342073,0.06342073,0.06342073,0,0.06342073,0.12684145,0,0.09402703,0.09927281,0.06416814,0.09000835,0.08173712
0,0,0,0.03117229,0,0,0.03117229,0.06234459,0.03117229,0.06234459,0.06234459,0.06234459,0,0.06234459,0.12468917,0.03117229,0.09413395,0.09904686,0.06409151,0.09801394,0.08361247
0,0,0,0.03303814,0,0,0.03303814,0.09911441,0.03303814,0,0.06607627,0.03303814,0,0.13215255,0.06607627,0.09911441,0.08017741,0.09157023,0.07609142,0.09256154,0.06491292
0,0,0,0,0,0.05831885,0.02915942,0.05831885,0,0,0.08747827,0.05831885,0,0.08747827,0.02915942,0.11663769,0.06316039,0.11097378,0.12136732,0.09458895,0.08503993
0,0,0,0.05425816,0.02712908,0.05425816,0.02712908,0.02712908,0,0.02712908,0.05425816,0.02712908,0.02712908,0.05425816,0.02712908,0.08138725,0.05749917,0.0947282,0.11448543,0.12290183,0.12206191
0.02777177,0,0.02777177,0.05554355,0.02777177,0.05554355,0.02777177,0.02777177,0,0.02777177,0.05554355,0.02777177,0.02777177,0.05554355,0,0.05554355,0.0616231,0.09907619,0.10401237,0.1158443,0.11955212
0.0304829,0,0.0609658,0.0304829,0.0609658,0.0304829,0,0.0304829,0.0304829,0,0,0.0609658,0,0.0609658,0.0609658,0.09144869,0.07104085,0.09834232,0.08592602,0.09606561,0.09993304
0.02821618,0,0.05643237,0.02821618,0.02821618,0.08464855,0.02821618,0.02821618,0.02821618,0.02821618,0.02821618,0.02821618,0,0.05643237,0.02821618,0.02821618,0.07386988,0.10927141,0.09726285,0.10392044,0.1077841
0,0,0.05971137,0,0.02985568,0.02985568,0.02985568,0.08956705,0.02985568,0.05971137,0.05971137,0.02985568,0,0.05971137,0.02985568,0.02985568,0.07560625,0.09650589,0.10526545,0.09104317,0.09417694
0,0,0,0,0.03001324,0.06002648,0.06002648,0.06002648,0,0.06002648,0,0.06002648,0,0.09003973,0.06002648,0.06002648,0.08188627,0.09942637,0.08924425,0.09190968,0.09729506
0,0.03044726,0,0,0,0.03044726,0.03044726,0.06089452,0,0.03044726,0.06089452,0.09134177,0.03044726,0.03044726,0.09134177,0.06089452,0.08029627,0.1091855,0.08354904,0.08775042,0.09116813
0,0.03060896,0.03060896,0,0.03060896,0.03060896,0.03060896,0.06121791,0,0.03060896,0.06121791,0.09182687,0.03060896,0.03060896,0.06121791,0.03060896,0.08426989,0.11449185,0.08169222,0.08208339,0.08650144
0.0270046,0,0.08101381,0,0,0.0270046,0,0.0540092,0.0540092,0.0540092,0.0540092,0,0.0270046,0,0.0270046,0.08101381,0.06695164,0.09913788,0.09907063,0.11684773,0.13190928
0,0.02948653,0,0,0,0.05897305,0,0.11794611,0,0.02948653,0.05897305,0,0.02948653,0.08845958,0.02948653,0.08845958,0.06376905,0.09622356,0.09244867,0.10632668,0.11047454
0,0.0270474,0,0.0270474,0.0270474,0.0540948,0,0.0811422,0,0.0270474,0.0540948,0,0.0540948,0.0540948,0.0270474,0.0540948,0.06242409,0.10401523,0.11099584,0.11398299,0.12172866
0,0,0,0,0,0.05819881,0.02909941,0.08729822,0,0.02909941,0.02909941,0.02909941,0,0.08729822,0.02909941,0.14549704,0.06060721,0.08456468,0.09621373,0.12073125,0.11409381
0,0.02875165,0,0,0,0.0575033,0,0.14375825,0,0.02875165,0.0575033,0,0.02875165,0.0575033,0.02875165,0.08625495,0.06491265,0.09455906,0.09973617,0.11219202,0.11107041
0,0,0,0.02934,0,0.05868,0.02934,0.08801999,0,0.02934,0.02934,0.02934,0,0.08801999,0.02934,0.11735999,0.06579256,0.09024087,0.09638461,0.11375013,0.10571186
0,0.06685867,0,0.03342933,0.06685867,0.03342933,0,0.100288,0,0,0,0.03342933,0.03342933,0.100288,0.03342933,0.100288,0.07365925,0.08266121,0.06414902,0.09834522,0.07945731
0,0.03011808,0,0,0,0.03011808,0,0.12047233,0,0.03011808,0.06023617,0,0.03011808,0.09035425,0.03011808,0.12047233,0.06697824,0.09506202,0.08677037,0.10876643,0.10029743
0.02900366,0.08701097,0,0.02900366,0.08701097,0.08701097,0,0,0.02900366,0,0.02900366,0.02900366,0,0.02900366,0.05800731,0.02900366,0.06671285,0.09559663,0.09223897,0.10816658,0.11521916
0,0.02769237,0,0,0,0.05538473,0,0.11076946,0,0.02769237,0.05538473,0,0.05538473,0.05538473,0.02769237,0.0830771,0.06277125,0.10036402,0.10705381,0.11756955,0.11377877
0.03251243,0.06502485,0.09753728,0,0.1300497,0,0,0,0.03251243,0.06502485,0.03251243,0.06502485,0,0,0.06502485,0,0.07935494,0.09119465,0.07151194,0.09168238,0.08103243
0,0,0,0,0.03133741,0.12534962,0,0.09401222,0,0,0,0.03133741,0,0.09401222,0.03133741,0.15668703,0.06127506,0.08995923,0.08792511,0.10785077,0.08891653
0.02993433,0,0.02993433,0.02993433,0.02993433,0.05986867,0,0.089803,0,0.05986867,0.02993433,0,0,0.089803,0.02993433,0.05986867,0.06959198,0.09520279,0.09436378,0.10860657,0.09341687
0,0.06372093,0.06372093,0,0.0955814,0.06372093,0,0.06372093,0,0.03186047,0,0.03186047,0.03186047,0.06372093,0,0.06372093,0.05342352,0.08198059,0.09066697,0.09305018,0.10739034
0,0,0.02796687,0.05593374,0.02796687,0.02796687,0,0.05593374,0,0.05593374,0.05593374,0,0.05593374,0.05593374,0.02796687,0.05593374,0.07653655,0.11278631,0.11059913,0.10189405,0.09478028
0.03216063,0.03216063,0.12864252,0,0.12864252,0,0,0,0.03216063,0.06432126,0.03216063,0.06432126,0,0,0.06432126,0,0.07994025,0.09020788,0.07222355,0.09513491,0.08360209
0.058172,0.029086,0.08725801,0,0,0,0,0.058172,0.08725801,0.058172,0.058172,0,0.029086,0,0.058172,0,0.08753381,0.10186067,0.08500437,0.09368362,0.10836949
0,0,0,0,0,0.05905497,0.02952749,0.08858246,0,0.02952749,0.02952749,0.02952749,0,0.08858246,0.05905497,0.11810995,0.06645736,0.08281575,0.09911053,0.11568992,0.10443169
0,0,0.02800793,0,0.02800793,0.08402379,0,0.08402379,0,0.11203172,0,0,0,0,0.08402379,0.08402379,0.07673626,0.11980437,0.1126418,0.10071687,0.08595798
0.02860442,0.08581327,0,0.02860442,0.08581327,0.11441769,0,0,0.02860442,0,0.02860442,0.02860442,0,0.02860442,0.02860442,0.02860442,0.06040265,0.09582797,0.10495588,0.10970581,0.11422808
0.05853288,0.02926644,0.05853288,0.02926644,0.11706576,0.02926644,0,0,0,0.05853288,0,0.02926644,0,0.02926644,0.05853288,0.02926644,0.06964484,0.09321306,0.10101193,0.12166779,0.08766645
0.15279324,0.06111729,0,0.03055865,0.06111729,0.03055865,0,0.06111729,0,0,0,0.03055865,0.03055865,0.06111729,0.03055865,0,0.06466294,0.10417314,0.10152881,0.10074247,0.07883699
0,0,0,0,0,0.0560101,0.02800505,0.0560101,0,0.02800505,0.08401516,0.0560101,0,0.02800505,0.08401516,0.08401516,0.06400975,0.09152076,0.10513337,0.112597,0.12264819
0.0291429,0.0582858,0.08742869,0,0.08742869,0.0291429,0,0.0582858,0.0582858,0.0582858,0,0,0,0,0.0291429,0.0291429,0.07512266,0.10651242,0.10469853,0.09732901,0.0917652
0,0,0.0274775,0.05495499,0.05495499,0,0,0,0.05495499,0.0274775,0.05495499,0.0274775,0,0,0.08243249,0.10990998,0.07523821,0.12387098,0.12799147,0.0939774,0.08432703
0.06513575,0.03256787,0,0.03256787,0.03256787,0.06513575,0,0.13027149,0,0,0,0.03256787,0,0.13027149,0.03256787,0.03256787,0.06216893,0.09024949,0.0764661,0.08284291,0.10205086
